basisOfRecord,scientificName,taxonRank,countryCode,occurrenceID,catalogNumber,genus,specificEpithet,country,year,eventDate,locality,recordedBy,infraspecificEpithet,decimalLatitude,decimalLongitude,geodeticDatum,setID,verbatimEventDate,typeStatus,stateProvince,identifiedBy,dateIdentified,continent,identifier,month,day,county,modified,recordNumber,habitat,eventRemarks,coordinateUncertaintyInMeters,identificationRemarks,verbatimElevation,otherCatalogNumbers,collectionID,rightsHolder,verbatimLocality,datasetID,verbatimCoordinates,scientificNameAuthorship,kingdom,phylum,order,family,class,collectionCode,nomenclaturalCode,higherClassification,verbatimTaxonRank,institutionCode,occurrenceRemarks,higherGeography,municipality,georeferenceProtocol,fieldNumber,locationRemarks,islandGroup,island,taxonRemarks,identificationQualifier,startDayOfYear,sex,preparations,type,datasetName,informationWithheld,elevation,elevationAccuracy,fieldNotes,institutionID,taxonomicStatus,acceptedNameUsage,references,eventID,taxonID,locationID,identificationID,vernacularName,verbatimCoordinateSystem,ownerInstitutionCode,samplingProtocol,minimumElevationInMeters,maximumElevationInMeters,verbatimDepth,minimumDepthInMeters,maximumDepthInMeters,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,eventTime,endDayOfYear,occurrenceDetails,coordinatePrecision,waterBody,identificationVerificationStatus,identificationReferences,canonicalName,organismRemarks,establishmentMeans,relationshipRemarks,measurementRemarks,verbatimRecordedBy,verbatimLongitude,verbatimLatitude,georeferenceRemarks,language,languageRemarks,persistentID,jpegURL,tiffURL,jsonURL,pngSegAllURL,pngSegSelURL,DOI,jpegURL2,tiffURL2
PRESERVED_SPECIMEN,Actinotus leucocephalus Benth.,SPECIES,AU,http://www.botanicalcollections.be/specimen/BR0000013540012,BR0000013540012,Actinotus,leucocephalus,Australia,,,S.L.,Preiss J.A.,,,,,BR,S.D.,,,,,,http://www.botanicalcollections.be/specimen/BR0000013540012,,,,2015-01-28,2056,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Apiales,Apiaceae,Magnoliopsida,,ICBN,,,BR,,,,,,,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,und,ZZ - translingual,http://www.botanicalcollections.be/specimen/BR0000013540012,https://zenodo.org/record/1483310/files/BR0000013540012.jpg,https://zenodo.org/record/1483310/files/BR0000013540012.tif,https://zenodo.org/record/1483310/files/BR0000013540012.json,,,http://dx.doi.org/10.5281/zenodo.1483310,,
PRESERVED_SPECIMEN,Adiantum aleuticum,species,FI,http://id.luomus.fi/H.1099717,H.1099717,Adiantum,aleuticum,Finland,1971,1971-06-21,,"Alanko, Pentti",,,,,H,21.06.1971,,,,,North America,http://tun.fi/MY.745084,6,21,,1492084446,"17,074",,,,,,H1099717,http://tun.fi/HR.168,"Luomus, University of Eastern Finland","Nylandia, Elimäki, Arboretum Mustila, (60º44'N 26º29'E)",GX.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adiantum aleuticum,"Arboretum Mustila, cultae VI:51",MY.provenanceCultivated,,,"Alanko, Pentti",,,,lat,,http://id.luomus.fi/H.1099717,https://zenodo.org/record/1485504/files/H.1099717.jpg,https://zenodo.org/record/1485504/files/H.1099717.tif,https://zenodo.org/record/1485504/files/H.1099717.json,,,http://dx.doi.org/10.5281/zenodo.1485504,,
PRESERVED_SPECIMEN,Adiantum caudatum L.,SPECIES,ID,http://data.biodiversitydata.nl/naturalis/specimen/L.3499241,L.3499241,Adiantum,caudatum,Indonesia,1953,1953-12-19,"E.Port.Timor, Muapitine, Plateau of Fuiloro (Lautem). On limestone rocks in forest on escarpment.",Herb Steenis CGGJ van,,,,,L,1953/12/19,,,,,ASIA,L.3499241,12,19,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Polypodiopsida,Botany,ICN,Plantae|Pteropsida|Polypodiales|Adiantaceae,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.biodiversitydata.nl/naturalis/specimen/L.3499241,https://zenodo.org/record/1487032/files/L.3499241.jpg,,https://zenodo.org/record/1487032/files/L.3499241.json,https://zenodo.org/record/1487032/files/L.3499241_all.png,https://zenodo.org/record/1487032/files/L.3499241_sel.png,http://dx.doi.org/10.5281/zenodo.1487032,,
PRESERVED_SPECIMEN,Adiantum macrophyllum,species,FI,http://id.luomus.fi/H.1080032,H.1080032,Adiantum,macrophyllum,Finland,1972,1972-02-23,,"Alanko, Pentti",,,,,H,23.02.1972,,,,,,http://tun.fi/MY.744799,2,23,,1492084440,"19,305",,,,,,H1080032,http://tun.fi/HR.168,"Luomus, University of Eastern Finland","Helsinki, Kaisaniemi, cultivated in the Botanical Garden in greenhouse B1",GX.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adiantum macrophyllum,cultivated in the Botanical Garden in greenhouse B1,MY.provenanceCultivated,,,"Alanko, Pentti",,,,eng,,http://id.luomus.fi/H.1080032,https://zenodo.org/record/1485480/files/H.1080032.jpg,https://zenodo.org/record/1485480/files/H.1080032.tif,https://zenodo.org/record/1485480/files/H.1080032.json,,,http://dx.doi.org/10.5281/zenodo.1485480,,
PRESERVED_SPECIMEN,Adiantum macrophyllum,species,FI,http://id.luomus.fi/H.1099712,H.1099712,Adiantum,macrophyllum,Finland,1972,1972-02-23,,"Alanko, Pentti",,,,,H,23.02.1972,,,,,,http://tun.fi/MY.745069,2,23,,1492084446,"19,305",,,,,,H1099712,http://tun.fi/HR.168,"Luomus, University of Eastern Finland","Helsinki, Kaisaniemi, cultivated in the Botanical Garden in greenhouse",GX.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adiantum macrophyllum,cultivated in the Botanical Garden in greenhouse,MY.provenanceCultivated,,,"Alanko, Pentti",,,,eng,,http://id.luomus.fi/H.1099712,https://zenodo.org/record/1485500/files/H.1099712.jpg,https://zenodo.org/record/1485500/files/H.1099712.tif,https://zenodo.org/record/1485500/files/H.1099712.json,,,http://dx.doi.org/10.5281/zenodo.1485500,,
PRESERVED_SPECIMEN,Adiantum pedatum L.,SPECIES,US,http://www.botanicalcollections.be/specimen/BR0000005793532,BR0000005793532,Adiantum,pedatum,United States,1833,1833-05-02,Missouri,Wied M.,,,,,BR,,,,,,,http://www.botanicalcollections.be/specimen/BR0000005793532,5,2,,2011-12-05,S.N.,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Polypodiopsida,,ICBN,,,BR,,,,,,,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://www.botanicalcollections.be/specimen/BR0000005793532,https://zenodo.org/record/1480876/files/BR0000005793532.jpg,https://zenodo.org/record/1480876/files/BR0000005793532.tif,https://zenodo.org/record/1480876/files/BR0000005793532.json,,,http://dx.doi.org/10.5281/zenodo.1480876,,
PRESERVED_SPECIMEN,Adiantum poiretii,species,ET,http://id.luomus.fi/H.1084018,H.1084018,Adiantum,poiretii,Ethiopia,1965,1965-10-14,"Mount Entoto, c. 5 km W of Addis Ababa, along Blue Nile road",,,,,,H,14.10.1965,,,,,Africa,http://tun.fi/MY.744835,10,14,,1492084441,,,,,,,H1084018,http://tun.fi/HR.168,"Luomus, University of Eastern Finland",alt. ± 2600 m; Mt-Entotto,GX.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adiantum poiretii,,,,,"de Wilde, W. J. J. O.; de Wilde-Duyfjes, B. E. E.",,,,eng,,http://id.luomus.fi/H.1084018,https://zenodo.org/record/1485490/files/H.1084018.jpg,https://zenodo.org/record/1485490/files/H.1084018.tif,https://zenodo.org/record/1485490/files/H.1084018.json,,,http://dx.doi.org/10.5281/zenodo.1485490,,
PRESERVED_SPECIMEN,Adiantum raddianum,species,FI,http://id.luomus.fi/H.1080985,H.1080985,Adiantum,raddianum,Finland,1972,1972-03-07,,"Alanko, Pentti",,,,,H,07.03.1972,,,,,,http://tun.fi/MY.744808,3,7,,1492084440,"19,342",,,,,,H1080985,http://tun.fi/HR.168,"Luomus, University of Eastern Finland","Helsinki, Kaisaniemi, cultivated in the Botanical Garden in greenhouse B1",GX.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adiantum raddianum,cultivated in the Botanical Garden in greenhouse B1,MY.provenanceCultivated,,,"Alanko, Pentti",,,,eng,,http://id.luomus.fi/H.1080985,https://zenodo.org/record/1485488/files/H.1080985.jpg,https://zenodo.org/record/1485488/files/H.1080985.tif,https://zenodo.org/record/1485488/files/H.1080985.json,,,http://dx.doi.org/10.5281/zenodo.1485488,,
PRESERVED_SPECIMEN,Adiantum raddianum,species,FI,http://id.luomus.fi/H.1099710,H.1099710,Adiantum,raddianum,Finland,1968,1968-10-01,,"Alanko, Pentti",,,,,H,01.10.1968,,,,,,http://tun.fi/MY.745063,10,1,,1492084446,7527,,,,,,H1099710,http://tun.fi/HR.168,"Luomus, University of Eastern Finland","U, Helsinki, Viikki, University of Helsinki Institute of Horticulture, cult, in greenhouse",GX.231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adiantum raddianum,"University of Helsinki Institute of Horticulture, cult, in greenhouse",MY.provenanceCultivated,,,"Alanko, Pentti",,,,eng,,http://id.luomus.fi/H.1099710,https://zenodo.org/record/1485498/files/H.1099710.jpg,https://zenodo.org/record/1485498/files/H.1099710.tif,https://zenodo.org/record/1485498/files/H.1099710.json,,,http://dx.doi.org/10.5281/zenodo.1485498,,
PRESERVED_SPECIMEN,Adiantum raddianum,species,FI,http://id.luomus.fi/H.1099713,H.1099713,Adiantum,raddianum,Finland,1972,1972-03-07,,"Alanko, Pentti",,,,,H,07.03.1972,,,,,,http://tun.fi/MY.745072,3,7,,1492084446,"19,342",,,,,,H1099713,http://tun.fi/HR.168,"Luomus, University of Eastern Finland","Helsinki, Kaisaniemi, cultivated in the Botanical Garden in greenhouse B1",GX.270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adiantum raddianum,cultivated in the Botanical Garden in greenhouse B1,MY.provenanceCultivated,,,"Alanko, Pentti",,,,eng,,http://id.luomus.fi/H.1099713,https://zenodo.org/record/1485502/files/H.1099713.jpg,https://zenodo.org/record/1485502/files/H.1099713.tif,https://zenodo.org/record/1485502/files/H.1099713.json,,,http://dx.doi.org/10.5281/zenodo.1485502,,
PRESERVED_SPECIMEN,Adiantum wilsonii Hook.,SPECIES,JM,cc637cd5-0cad-4972-a950-073bc4e32961,BM000936708,Adiantum,wilsonii,Jamaica,1847,1847-01-01,,Nathaniel Wilson,,18.151419,-77.319014,WGS84,BM,,HOLOTYPE,,,,NORTH_AMERICA,457986,,,,2017-10-19,32,,,,,,NHMUK:ecatalogue:457986,,,,,,,Plantae,Tracheophyta,Polypodiales,Pteridaceae,Polypodiopsida,BOT,,Pteridaceae,,NHMUK,,North America; Jamaica,,,32,,West Indies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.nhm.ac.uk/object/cc637cd5-0cad-4972-a950-073bc4e32961,https://zenodo.org/record/1480475/files/BM000936708.jpg,https://zenodo.org/record/1480475/files/BM000936708.tif,https://zenodo.org/record/1480475/files/BM000936708.json,,,http://dx.doi.org/10.5281/zenodo.1480475,,
PRESERVED_SPECIMEN,Adonis flammea Jacq.,SPECIES,FR,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00598227,P00598227,Adonis,flammea,France,1884,1884-05-01,,Legris,,,,,P,,,92 Hauts-de-Seine,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00598227,5,,,2015-09-05,,,,,,,,,,Gennevilliers (Seine),,,,Plantae,Tracheophyta,Ranunculales,Ranunculaceae,Magnoliopsida,P,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00598227,https://zenodo.org/record/1487168/files/P00598227.jpg,,https://zenodo.org/record/1487168/files/P00598227.json,,,http://dx.doi.org/10.5281/zenodo.1487168,,
PRESERVED_SPECIMEN,Adriana quadripartita Gaudich.,SPECIES,AU,http://www.botanicalcollections.be/specimen/BR0000013311186,BR0000013311186,Adriana,quadripartita,Australia,,,S.L.,Preiss J.A.,,,,,BR,S.D.,,,,,,http://www.botanicalcollections.be/specimen/BR0000013311186,,,,2012-10-04,1206,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Malpighiales,Euphorbiaceae,Magnoliopsida,,ICBN,,,BR,,,,,,,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,und,ZZ - translingual,http://www.botanicalcollections.be/specimen/BR0000013311186,https://zenodo.org/record/1483276/files/BR0000013311186.jpg,https://zenodo.org/record/1483276/files/BR0000013311186.tif,https://zenodo.org/record/1483276/files/BR0000013311186.json,,,http://dx.doi.org/10.5281/zenodo.1483276,,
PRESERVED_SPECIMEN,Aeschynanthus lasianthus W.T.Wang,SPECIES,CN,http://data.rbge.org.uk/herb/E00087185,E00087185,Aeschynanthus,lasianthus,China,1916,1916-08-17,Tjiontson et Pipiti [Bi Bi Li] ad fluvium Lu-djiang (Salween) infra Tschumatong,"Handel-Mazzetti, H.",,,,,E,1916-08-17,,Yunnan,,,,http://data.rbge.org.uk/herb/E00087185,8,17,,2001-03-06,9832,,,,,1700 M,BGBASE:97068,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,230,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,1700,0,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,lat,,http://data.rbge.org.uk/herb/E00087185,https://zenodo.org/record/1483697/files/E00087185.jpg,https://zenodo.org/record/1483697/files/E00087185.tif,https://zenodo.org/record/1483697/files/E00087185.json,,,http://dx.doi.org/10.5281/zenodo.1483697,,
PRESERVED_SPECIMEN,Aeschynanthus mendumiae D.J.Middleton,SPECIES,LA,http://data.rbge.org.uk/herb/E00246564,E00246564,Aeschynanthus,mendumiae,Lao People's Democratic Republic,2005,2005-10-25,South eastern slopes of Phou Yang,"Newman, M F; Thomas, P I; Armstrong, K E; Sengdala, Khamphone & Lamxay, Vichith",,17.8,105.55,WGS84,E,2005-10-25,HOLOTYPE,Khammouan,,,,http://data.rbge.org.uk/herb/E00246564,10,25,,2009-09-07,LAO 1020,,,,,850 M,BGBASE:259282,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Magnoliopsida,E,ICBN,,,E,,Indo-China,,,,,,,,,298,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,850,0,"Epiphyte; lower corolla yellow, distal part red; leaves marbled Slopes of watercourse with canopy of Lauraceae and Fagaceae",,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00246564,https://zenodo.org/record/1483875/files/E00246564.jpg,https://zenodo.org/record/1483875/files/E00246564.tif,https://zenodo.org/record/1483875/files/E00246564.json,,,http://dx.doi.org/10.5281/zenodo.1483875,,
PRESERVED_SPECIMEN,Aeschynanthus tengchungensis W.T.Wang,SPECIES,CN,http://data.rbge.org.uk/herb/E00087190,E00087190,Aeschynanthus,tengchungensis,China,1924,,Shweli Salwin divide,"Forrest, George",,25.666667,98.75,WGS84,E,June 1924,,Yunnan,,,,http://data.rbge.org.uk/herb/E00087190,,,,2000-10-27,24499,,,,,7000 FT,BGBASE:97081,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Tracheophyta,Lamiales,Gesneriaceae,Magnoliopsida,E,ICBN,,,E,,"Inner China, Korea and Taiwan",,,,,,,,,167,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,2134,0,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00087190,https://zenodo.org/record/1483705/files/E00087190.jpg,https://zenodo.org/record/1483705/files/E00087190.tif,https://zenodo.org/record/1483705/files/E00087190.json,https://zenodo.org/record/1483705/files/E00087190_all.png,https://zenodo.org/record/1483705/files/E00087190_sel.png,http://dx.doi.org/10.5281/zenodo.1483705,,
PRESERVED_SPECIMEN,Aeschynomene sensitiva Sw.,SPECIES,BR,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758207,P00758207,Aeschynomene,sensitiva,Brazil,,,,"Saint-Hilaire, A. de",,,,,P,,,Rio de Janeiro,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758207,,,rio de janeiro,2015-09-04,,,,,,,,,,Province de Rio de Janeiro,,,,Plantae,Tracheophyta,Fabales,Fabaceae,Magnoliopsida,P,,,,MNHN,,,,,A2 40,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p00758207,https://zenodo.org/record/1487214/files/P00758207.jpg,,https://zenodo.org/record/1487214/files/P00758207.json,,,http://dx.doi.org/10.5281/zenodo.1487214,,
PRESERVED_SPECIMEN,Aesculus hippocastanum L.,SPECIES,GB,http://specimens.kew.org/herbarium/K000914265,K000914265,Aesculus,hippocastanum,United Kingdom,2009,2009-04-29,Kew Gardens; South Arboretum: in a shubbery between Unicorn Gate and the Gallery (zone 482),"Cope, T.A.",,,,,K,,,,"Cope, T.A.",,,K000914265,4,29,,2013-07-29,RBG 339,,,,,,,,,,,,,Plantae,Tracheophyta,Sapindales,Sapindaceae,Magnoliopsida,Herbarium,,SAPINDACEAE,,K,Vern. name:  Horse-chestnut; Sapling,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://specimens.kew.org/herbarium/K000914265,https://zenodo.org/record/1486462/files/K000914265.jpg,https://zenodo.org/record/1486462/files/K000914265.tif,https://zenodo.org/record/1486462/files/K000914265.json,,,http://dx.doi.org/10.5281/zenodo.1486462,,
PRESERVED_SPECIMEN,Aganope heptaphylla (L.) Polhill,SPECIES,ID,http://data.biodiversitydata.nl/naturalis/specimen/L.2070050,L.2070050,Aganope,heptaphylla,Indonesia,,,,Unknown,,,,,L,,,Java,Sirichamorn Y,2009-06-09T00:00:00.000+0000,ASIA,L.2070050,,,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Fabales,Fabaceae,Magnoliopsida,Botany,ICN,Plantae|Magnoliopsidae|Fabales|Leguminosae-Pap.,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nld,,http://data.biodiversitydata.nl/naturalis/specimen/L.2070050,https://zenodo.org/record/1486878/files/L.2070050.jpg,,https://zenodo.org/record/1486878/files/L.2070050.json,,,http://dx.doi.org/10.5281/zenodo.1486878,,
PRESERVED_SPECIMEN,Aglaia edulis A.Gray,SPECIES,ID,http://data.biodiversitydata.nl/naturalis/specimen/L%20%200016829,L  0016829,Dysoxylum,edulis,Indonesia,1898,1898-02-28,"Besoeki, Poeger.",Koorders SH,,,,,L,1898/02/28,ISOLECTOTYPE,Java,Pannell CM,1989-08-02T00:00:00.000+0000,ASIA,L  0016829,2,28,,,,,,,,,,,,,,,,Plantae,Tracheophyta,Sapindales,Meliaceae,Magnoliopsida,Botany,ICN,Plantae|Magnoliopsidae|Sapindales|Meliaceae,species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lat,,http://data.biodiversitydata.nl/naturalis/specimen/L%20%200016829,https://zenodo.org/record/1486764/files/L  0016829.jpg,,https://zenodo.org/record/1486764/files/L  0016829.json,,,http://dx.doi.org/10.5281/zenodo.1486764,,
PRESERVED_SPECIMEN,Aglaia elaeagnoidea Benth.,SPECIES,AU,http://www.botanicalcollections.be/specimen/BR0000005798049,BR0000005798049,Aglaia,elaeagnoidea,Australia,,,Rockingham Bay,Von Mueller F.,,,,,BR,S.D.,,,,,,http://www.botanicalcollections.be/specimen/BR0000005798049,,,,2011-12-12,S.N.,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Sapindales,Meliaceae,Magnoliopsida,,ICBN,,,BR,,,,,,,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,und,ZZ - translingual,http://www.botanicalcollections.be/specimen/BR0000005798049,https://zenodo.org/record/1480882/files/BR0000005798049.jpg,https://zenodo.org/record/1480882/files/BR0000005798049.tif,https://zenodo.org/record/1480882/files/BR0000005798049.json,,,http://dx.doi.org/10.5281/zenodo.1480882,,
PRESERVED_SPECIMEN,Aglaothamnion hookeri (Dillwyn) Maggs & Hommersand,SPECIES,FR,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0613407,PC0613407,Aglaothamnion,hookeri,France,1861,1861-03-26,Cherbourg,,,,,,P,,,50 Manche,,,,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0613407,3,26,,2015-09-28,,,,,,,,,,Cherbourg,,,,Plantae,Rhodophyta,Ceramiales,Callithamniaceae,Florideophyceae,PC,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/pc/pc0613407,https://zenodo.org/record/1487489/files/PC0613407.jpg,,https://zenodo.org/record/1487489/files/PC0613407.json,,,http://dx.doi.org/10.5281/zenodo.1487489,,
PRESERVED_SPECIMEN,Aglaothamnion tenuissimum (Bonnemaison) Feldmann-Mazoyer,SPECIES,GB,http://data.rbge.org.uk/herb/E00704451,E00704451,Aglaothamnion,tenuissimum,United Kingdom,1975,1975-05-11,Burntisland,"Caldwell, H.L.",,,,,E,1975-05-11,,Scotland,,,,http://data.rbge.org.uk/herb/E00704451,5,11,(VC 85) Fife,2015-07-16,,,,,,,BGBASE:725180,http://biocol.org/urn:lsid:biocol.org:col:15670,,,,,,Plantae,Rhodophyta,Ceramiales,Callithamniaceae,Florideophyceae,E,ICBN,,,E,,Britain and Ireland,,,,,,,,,131,,herbarium specimen of unspecified type,PhysicalObject,Royal Botanic Garden Edinburgh Herbarium,,,,,,,,,,,,,,degrees minutes seconds,E,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://data.rbge.org.uk/herb/E00704451,https://zenodo.org/record/1484219/files/E00704451.jpg,https://zenodo.org/record/1484219/files/E00704451.tif,https://zenodo.org/record/1484219/files/E00704451.json,,,http://dx.doi.org/10.5281/zenodo.1484219,,
PRESERVED_SPECIMEN,Agonis linearifolia Schauer,SPECIES,AU,http://www.botanicalcollections.be/specimen/BR0000013545314,BR0000013545314,Agonis,linearifolia,Australia,,,[Perth],Preiss J.A.,,,,,BR,[Jun 1839],,,,,,http://www.botanicalcollections.be/specimen/BR0000013545314,,,,2014-11-28,142,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Myrtales,Myrtaceae,Magnoliopsida,,ICBN,,,BR,,,,,,,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,accepted name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,und,ZZ - translingual,http://www.botanicalcollections.be/specimen/BR0000013545314,https://zenodo.org/record/1483314/files/BR0000013545314.jpg,https://zenodo.org/record/1483314/files/BR0000013545314.tif,https://zenodo.org/record/1483314/files/BR0000013545314.json,,,http://dx.doi.org/10.5281/zenodo.1483314,,
PRESERVED_SPECIMEN,Agrimonia gryposepala Wallr.,SPECIES,US,http://www.botanicalcollections.be/specimen/BR0000025565478V,BR0000025565478V,Agrimonia,gryposepala,United States,,,,Thomas R.D.,,,,,BR,,,,,,,http://www.botanicalcollections.be/specimen/BR0000025565478V,,,,2017-02-06,20449,,,,,,,,Meise Botanic Garden,,,,,Plantae,Tracheophyta,Rosales,Rosaceae,Magnoliopsida,,ICBN,,,BR,,,,,,,,,,,,,HerbariumSheet,PhysicalObject,,,,,,http://biocol.org/urn:lsid:biocol.org:col:15605,unchecked name,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,eng,,http://www.botanicalcollections.be/specimen/BR0000025565478V,https://zenodo.org/record/1483427/files/BR0000025565478V.jpg,https://zenodo.org/record/1483427/files/BR0000025565478V.tif,https://zenodo.org/record/1483427/files/BR0000025565478V.json,,,http://dx.doi.org/10.5281/zenodo.1483427,,
PRESERVED_SPECIMEN,Agropyron caninum (L.) P.Beauv.,SPECIES,none,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03156337,P03156337,Elymus,caninum,,,,,,,,,,P,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03156337,,,,2015-09-04,,,,,,,,,,,,,,Plantae,Tracheophyta,Poales,Poaceae,Liliopsida,P,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p03156337,https://zenodo.org/record/1487322/files/P03156337.jpg,,https://zenodo.org/record/1487322/files/P03156337.json,,,http://dx.doi.org/10.5281/zenodo.1487322,,
PRESERVED_SPECIMEN,Agrostis alba L.,SPECIES,none,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02226847,P02226847,Poa,alba,,,,,,,,,,P,,,,,,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02226847,,,,2015-09-04,,,,,,,,,,,,,,Plantae,Tracheophyta,Poales,Poaceae,Liliopsida,P,,,,MNHN,,,,,,,,,,,,,hb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fra,,http://coldb.mnhn.fr/catalognumber/mnhn/p/p02226847,https://zenodo.org/record/1487272/files/P02226847.jpg,,https://zenodo.org/record/1487272/files/P02226847.json,,,http://dx.doi.org/10.5281/zenodo.1487272,,
